id,f:status,f:notice-code,title,link,author,updated,published,category,content
3716676,published,2443,KELLY BURGESS ADVISORY SERVICES LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716676', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716676/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T13:26:42Z,2021-01-19T12:00:09,{'@term': 'Appointment of Liquidators'},<div><p>PURSUANT TO SECTION 109 OF THE INSOLVENCY ACT 1986 Name of Company: KELLY BURGESS ADVISORY SERVICES LIMITED Company Number: SC399678 Nature of Business: Management consultancy activities other than fi…</p></div>
3716837,published,2443,BHD ARCHITECTS LLP,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716837', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716837/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:02Z,2021-01-19T11:50:06,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: BHD ARCHITECTS LLP Company Number: OC345947 Company Type: Registered Company Nature of the business: Architects Type of Liquidation: Creditors&apos;Voluntary Registered office: 21 Highfie…</p></div>
3715326,published,2443,LANCASHIRE BELTIE BEEF LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3715326', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3715326/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:12Z,2021-01-19T10:30:10,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: LANCASHIRE BELTIE BEEF LIMITED Company Number: 10627175 Company Type: Registered Company Nature of the business: Cattle Type of Liquidation: Creditors&apos;Voluntary Registered office: 17…</p></div>
3716216,published,2443,MODERN FAMILY LEISURE LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716216', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716216/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:35Z,2021-01-19T01:04:01,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: MODERN FAMILY LEISURE LTD Company Number: 11624875 Trading Name: The Lounge Bistro & Bar Nature of Business: Licensed Restaurants Registered office: C/o Begbies Traynor, 340 Deansgate…</p></div>"
3716188,published,2443,HERON STEEL LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716188', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716188/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:59:05Z,2021-01-19T01:03:33,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: HERON STEEL LIMITED Company Number: 07577130 Nature of Business: Manufacture of basic iron and steel and of ferro-alloys Registered office: Units 1-3 Hilltop Business Park, Devizes Ro…</p></div>"
3716180,published,2443,CREATIVE FIRST LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716180', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716180/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:59:02Z,2021-01-19T01:03:25,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: CREATIVE FIRST LIMITED Company Number: 06587293 Nature of Business: Information Technology Registered office: Lymedale Business Centre, Lymedale Business Park, Hooters Hall Road, Newc…</p></div>"
3716173,published,2443,MYSTERY LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716173', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716173/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:54Z,2021-01-19T01:03:17,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: MYSTERY LIMITED Company Number: 03644009 Nature of Business: Artistic creation Registered office: 3 Boyne Park, Tunbridge Wells, Kent TN4 8EN (to be changed to 1st Floor, 21 Station R…</p></div>"
3716149,published,2443,GEO HEATING LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716149', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716149/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:50Z,2021-01-19T01:02:52,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: GEO HEATING LTD Company Number: 07798910 Nature of Business: Plumbing, heat and air-conditioning installation Registered office: 16A Hamilton Road, Cosham, Portsmouth, PO6 4QE Type of…</p></div>"
3716136,published,2443,UNDERGROUND MUSIC - SHAFTESBURY LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716136', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716136/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:48Z,2021-01-19T01:02:38,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: UNDERGROUND MUSIC - SHAFTESBURY LTD Company Number: 09957189 Nature of Business: Sale of Musical Instruments and Music Scores Registered office: Unit F10, Mills House, 1a Mills Way, A…</p></div>"
3716118,published,2443,MM LOCUMS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716118', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716118/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:58:43Z,2021-01-19T01:02:18,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: MM LOCUMS LIMITED Company Number: 08538809 Nature of Business: General medical. practice activities Previous Name of Company: Merco Medical Limited Registered office: Bank House St. J…</p></div>
3716109,published,2443,LE MAITRE LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716109', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716109/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:58:41Z,2021-01-19T01:02:09,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: LE MAITRE LIMITED Company Number: 01526624 Nature of Business: Pyrotechnics manufacture and wholesale Registered office: 6 Forval Close, Wandle Way, Mitcham, Surrey CR4 4NE Type of Li…</p></div>"
3716087,published,2443,ELITE CONTRACTORS LONDON LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716087', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716087/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:23Z,2021-01-19T01:01:45,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: ELITE CONTRACTORS LONDON LTD Company Number: 11153615 Nature of Business: Construction of domestic buildings Registered office: Pearl Assurance House, 319 Ballards Lane, London N12 8L…</p></div>"
3716085,published,2443,SANDERSON CONTRACTS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716085', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716085/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:23Z,2021-01-19T01:01:43,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: SANDERSON CONTRACTS LIMITED Company Number: 03892442 Nature of Business: Leisure & Retail Construction Registered office: C/o Kingsbridge Corporate Solutions, 1st Floor, Lowgate House…</p></div>"
3716075,published,2443,TRAVELFAST LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3716075', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3716075/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-01-20T10:56:20Z,2021-01-19T01:01:32,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: TRAVELFAST LIMITED Company Number: 07037429 Nature of Business: Other manufacturing not elsewhere classified Registered office: C/O Moorfields Advisory Limited, 88 Wood Street, London…</p></div>"
